Source,Target,weight
AIYL,ASER,3634560
AIYL,BAGR,3177840
AIYL,AFDL,9176880
AIYL,RMGL,46560
AIYL,AFDR,87360
AIYL,BAGL,303120
AIYL,AIBR,4080
AIYL,AVKL,132960
AIYL,AIBL,1926480
AIYL,ASIL,107520
AIYL,ADER,8640
AIYL,AVM,5280
AIYL,RIS,809520
AIYL,AWAL,3797280
AIYL,AIZL,6198960
AIYL,SMBVL,1404000
AIYL,AIZR,114240
AIYL,ASHL,12480
AIYL,RIAR,437520
AIYL,SIAVL,52320
AIYL,AVDR,68880
AIYL,RIAL,261600
SMDDR,PLNR,1680
SMDDR,RMGR,91200
SMDDR,ALNR,90960
SMDDR,RMDDR,1457040
SMDDR,BWM-DL04,54720
SMDDR,RMEV,118560
SMDDR,BWM-DL08,2400
SMDDR,RIML,4402800
SMDDR,RMED,1132320
SMDDR,SAADR,1645680
SMDDR,AVHL,240
SMDDR,BWM-DR05,110880
SMDDR,AINL,186960
SMDDR,SIBDR,1792080
SMDDR,RIBR,675600
SMDDR,OLLL,1546320
SMDDR,RIVL,3890400
SMDDR,SMBDR,363120
SMDDR,OLLR,185040
SMDDR,AVEL,80160
SMDDR,AIML,168240
SMDDR,RMFR,78960
SMDDR,AVER,1448400
SMDDR,RIBL,1480080
SMDDR,AVFL,203520
SMDDR,SDQR,65760
SMDDR,RMGL,485040
SMDDR,BWM-VL01,28320
SMDDR,BWM-VL03,6480
SMDDR,AVFR,92880
SMDDR,AVKR,434640
SMDDR,RMDVR,2400
SMDDR,RMDVL,183120
SMDDR,AVKL,550320
SMDDR,AIBL,3334560
SMDDR,RIS,4677840
SMDDR,AVAR,1127040
SMDDR,ADEL,649920
SMDDR,RMDL,789360
SMDDR,RMHR,2209440
SMDDR,RMHL,1775040
SMDDR,AIZR,14880
SMDDR,RIAR,5084400
SMDDR,SIAVR,6000
SMDDR,AVDL,1200
SMDDR,RIAL,5158320
ADAL,RMDDR,102960
ADAL,RMEV,387840
ADAL,AIAL,150000
ADAL,RIML,6495600
ADAL,SIBVL,818640
ADAL,ADFL,857760
ADAL,AVHR,706800
ADAL,AVBL,4326480
ADAL,RIVL,717600
ADAL,DVA,1742880
ADAL,SMBDR,350160
ADAL,SMBDL,599040
ADAL,RIVR,494400
ADAL,SIBDL,229200
ADAL,PVR,636960
ADAL,AVEL,256560
ADAL,IL2DL,116400
ADAL,URYVL,179280
ADAL,AIML,102240
ADAL,RMFR,6240
ADAL,OLQVL,235200
ADAL,AVER,60960
ADAL,RIFL,300000
ADAL,URADL,163920
ADAL,URAVL,72720
ADAL,AVFL,567600
ADAL,SDQR,1031520
ADAL,RMGL,1179840
ADAL,RMFL,365760
ADAL,SDQL,192960
ADAL,OLQDL,111120
ADAL,AVFR,850080
ADAL,AIBR,374160
ADAL,AVKR,5520
ADAL,RIPL,1200480
ADAL,RIPR,506160
ADAL,URADR,58800
ADAL,AIBL,183120
ADAL,ADER,508080
ADAL,PVPL,535200
ADAL,AVAR,3783600
ADAL,ADEL,2233920
ADAL,SAADL,400560
ADAL,RMHR,6000
ADAL,AWAL,192240
ADAL,AIZL,12720
ADAL,SIBVR,1300080
ADAL,SMBVL,42000
ADAL,IL1VL,210480
ADAL,ASHL,3894240
ADAL,IL2VL,78000
ADAL,SIAVL,648240
ADAL,AVDR,1449600
ADAL,AQR,113280
ADAL,AVDL,469200
PLNR,RMGR,1811520
PLNR,SIBVL,225360
PLNR,SAADR,841440
PLNR,AVBL,7200
PLNR,PVNL,1680
PLNR,SIBDR,1084560
PLNR,RIVL,832080
PLNR,DVA,139920
PLNR,SMBDR,63600
PLNR,PVR,27840
PLNR,AIMR,720
PLNR,RMFR,31440
PLNR,ASER,17520
PLNR,BWM-VR06,23520
PLNR,SDQR,6240
PLNR,RMFL,183840
PLNR,RMDVL,788400
PLNR,ADER,88080
PLNR,RIS,124080
PLNR,SMBVR,3287520
PLNR,RMDL,49440
PLNR,RMHR,584400
PLNR,RMHL,1129200
PLNR,SIAVR,2625600
PLNR,ASHR,29760
RMGR,ALNR,2099520
RMGR,AIAR,102720
RMGR,PVNR,1260240
RMGR,SIBVL,831360
RMGR,SAADR,642480
RMGR,SIADL,564480
RMGR,AVHL,37200
RMGR,BWM-DR04,119520
RMGR,BWM-DR06,1285680
RMGR,BWM-DR08,986400
RMGR,PVNL,1878240
RMGR,SIBDR,672960
RMGR,RIBR,34320
RMGR,RIVL,596160
RMGR,IL1R,266880
RMGR,SMBDR,823200
RMGR,RMDDL,1717440
RMGR,SMBDL,37200
RMGR,OLLR,172560
RMGR,SIBDL,544800
RMGR,PVR,40560
RMGR,RIFR,708000
RMGR,AIMR,1961520
RMGR,AVER,845520
RMGR,ASER,33120
RMGR,BWM-VR06,704160
RMGR,AVFL,2780640
RMGR,BDUR,530880
RMGR,RMFL,3427200
RMGR,RIGR,2160
RMGR,AVFR,1220400
RMGR,PVCR,25920
RMGR,AVKR,81120
RMGR,RMDVR,1222320
RMGR,RMDVL,694800
RMGR,AVKL,114480
RMGR,AIBL,332880
RMGR,AWAR,3120
RMGR,ADER,56400
RMGR,AVM,156000
RMGR,RIS,913680
RMGR,AVAR,177360
RMGR,SMBVR,1761360
RMGR,SAADL,1176960
RMGR,RMDL,3870480
RMGR,RMHR,1110480
RMGR,unknownFLPR,402960
RMGR,SIBVR,1331760
RMGR,RMHL,3534720
RMGR,SIAVR,322560
RMGR,AVDL,56640
RMGR,RIAL,187680
RMGR,ASHR,798000
IL1DR,RMER,3064560
IL1DR,RMEV,114240
IL1DR,RMED,1402560
IL1DR,AUAR,86160
IL1DR,PVNR,39120
IL1DR,AINR,94560
IL1DR,BWM-DR01,353040
IL1DR,BWM-DR03,41040
IL1DR,AVHR,29280
IL1DR,BWM-DR04,94560
IL1DR,AINL,91200
IL1DR,BWM-DR08,4800
IL1DR,PVNL,40560
IL1DR,RIBR,21120
IL1DR,OLLL,33120
IL1DR,IL1R,1209120
IL1DR,DVC,46080
IL1DR,RMDDL,201840
IL1DR,OLLR,2212800
IL1DR,OLQDR,3167760
IL1DR,PVR,531120
IL1DR,PVT,23760
IL1DR,RIFR,20640
IL1DR,AIMR,65520
IL1DR,IL2DR,2790720
IL1DR,ASER,108000
IL1DR,BAGR,119280
IL1DR,BDUR,24960
IL1DR,RIGR,43200
IL1DR,AIBR,79680
IL1DR,RMDVR,7344240
IL1DR,RIPR,2355360
IL1DR,URADR,1424640
IL1DR,ADER,126240
IL1DR,RIS,54960
IL1DR,unknownFLPR,54720
IL1DR,IL1VR,41760
IL1DR,ASIR,42960
IL1DR,AVDL,95280
ALNR,RIML,179760
ALNR,AINR,5520
ALNR,SAADR,30960
ALNR,SIADL,792960
ALNR,AVHR,137520
ALNR,BWM-DR04,61440
ALNR,BWM-DR06,17280
ALNR,BWM-DR08,9840
ALNR,RIVL,172080
ALNR,RMDDL,334320
ALNR,SMBDL,1602960
ALNR,RIVR,572640
ALNR,OLLR,187200
ALNR,SIBDL,696000
ALNR,RMFL,61200
ALNR,RIGR,18720
ALNR,AVFR,5280
ALNR,AVKL,148560
ALNR,AIBL,8400
ALNR,ADER,1787040
ALNR,SMBVR,65280
ALNR,SAADL,350640
ALNR,RMDL,285360
ALNR,unknownFLPR,19680
ALNR,RMHL,1170240
ALNR,RIAR,66720
AUAL,AIAR,16320
AUAL,RMEV,195360
AUAL,RIR,1302240
AUAL,AIAL,28800
AUAL,RIML,639600
AUAL,AUAR,116880
AUAL,AINR,4783200
AUAL,ADFL,4596000
AUAL,AINL,1232880
AUAL,AVBL,644400
AUAL,RIBR,92640
AUAL,OLLL,27120
AUAL,RIVL,396240
AUAL,DVA,2619120
AUAL,SIBDL,184800
AUAL,AVEL,2388720
AUAL,IL2DL,192720
AUAL,AIML,20880
AUAL,RIBL,8285760
AUAL,URADL,10800
AUAL,BAGR,1535520
AUAL,RIGL,122160
AUAL,AFDL,7678800
AUAL,RMFL,28080
AUAL,OLQDL,25200
AUAL,BAGL,344160
AUAL,AIBR,183600
AUAL,AIBL,390960
AUAL,ASIL,11040
AUAL,PVPL,106320
AUAL,AWAL,100560
AUAL,AIZL,966480
AUAL,AVDR,173040
AUAL,AQR,119280
AUAL,RIAL,2589360
AIAR,RIR,240
AIAR,AIAL,367440
AIAR,PVNR,5040
AIAR,AINR,1306320
AIAR,AINL,30000
AIAR,PVNL,2880
AIAR,AVEL,13680
AIAR,RIFR,1813440
AIAR,AIMR,2060880
AIAR,ASER,1082640
AIAR,BDUR,42240
AIAR,AFDR,90240
AIAR,AVFR,960
AIAR,BAGL,30960
AIAR,AIBR,8545920
AIAR,ADFR,651360
AIAR,AIBL,146160
AIAR,AWAR,996480
AIAR,ASIL,455520
AIAR,RIS,608400
AIAR,SMBVR,272160
AIAR,AWAL,28800
AIAR,ASIR,1471920
AIAR,AIZR,3601680
AIAR,ASHL,16080
AIAR,SIAVR,51120
AIAR,AVDL,35760
AIAR,ASHR,1134000
RMDDR,BWM-DL04,3372000
RMDDR,RMER,252960
RMDDR,BWM-VL02,41760
RMDDR,RMEV,1709040
RMDDR,BWM-DL08,83520
RMDDR,RMEL,451200
RMDDR,RMED,630960
RMDDR,SIBVL,1486080
RMDDR,SAADR,1403760
RMDDR,SIADL,316800
RMDDR,BWM-DR03,195840
RMDDR,BWM-DR05,681600
RMDDR,BWM-DR07,148800
RMDDR,SIBDR,135600
RMDDR,RIVL,1218480
RMDDR,IL1R,3089040
RMDDR,SMBDR,2824800
RMDDR,RMDDL,1979280
RMDDR,SMBDL,213120
RMDDR,IL1L,709200
RMDDR,OLLR,3324960
RMDDR,OLQDR,622080
RMDDR,AVEL,356640
RMDDR,IL2DL,10080
RMDDR,RMFR,238080
RMDDR,URADL,402000
RMDDR,URYVR,3634800
RMDDR,BWM-VR06,1680
RMDDR,AVFL,6960
RMDDR,RMGL,361440
RMDDR,SDQL,134160
RMDDR,OLQDL,2000400
RMDDR,OLQVR,188640
RMDDR,RMDVR,520800
RMDDR,RMDVL,14630400
RMDDR,RIS,1003200
RMDDR,ADEL,741360
RMDDR,RMDL,1083840
RMDDR,RMHR,1263840
RMDDR,unknownFLPR,7440
RMDDR,IL1VR,6813360
RMDDR,SIBVR,1369440
RMDDR,SMBVL,254640
RMDDR,RMHL,714480
RMDDR,IL2VR,152160
RMDDR,RIAR,9024960
RMDDR,SIAVL,165600
RMDDR,RIAL,5659440
BWM-DL04,RMER,345600
BWM-DL04,BWM-VL02,457920
BWM-DL04,BWM-DL08,2489040
BWM-DL04,SIBVL,46560
BWM-DL04,SMBDR,443280
BWM-DL04,IL1L,55920
BWM-DL04,PVR,5040
BWM-DL04,RMFR,910320
BWM-DL04,URADL,86640
BWM-DL04,RMGL,925440
BWM-DL04,BWM-VL04,4724640
BWM-DL04,RIPL,37200
BWM-DL04,RMDVL,12960
BWM-DL04,AVAR,3600
BWM-DL04,ADEL,9600
BWM-DL04,RMDL,432720
BWM-DL04,RMHR,186240
BWM-DL04,RIAR,2400
RMER,RMER,85440
RMER,BWM-VL02,1098960
RMER,RMEV,4420800
RMER,RMEL,1398240
RMER,RMED,3614880
RMER,BWM-DR01,47040
RMER,BWM-DR03,21120
RMER,BWM-DR05,359760
RMER,RIBR,2268960
RMER,OLLL,837120
RMER,IL1R,268800
RMER,DVC,4560
RMER,RMDDL,200160
RMER,IL1L,5650320
RMER,OLLR,4612560
RMER,OLQDR,1199760
RMER,PVT,701520
RMER,AVEL,246960
RMER,IL2DL,1834320
RMER,URYVL,165360
RMER,IL2DR,865680
RMER,URADL,2679840
RMER,URAVL,2734560
RMER,URYVR,275760
RMER,URAVR,262560
RMER,BWM-VL05,55920
RMER,BWM-VL04,959040
RMER,BWM-VL06,16080
RMER,BWM-VL03,170160
RMER,RIGR,608880
RMER,AVKR,18960
RMER,OLQVR,1049040
RMER,RMDVR,112320
RMER,RIPL,336720
RMER,RIPR,642720
RMER,RMDVL,2160
RMER,URADR,627120
RMER,RIS,2126160
RMER,ADEL,146160
RMER,RMDL,110880
RMER,RMHR,7680
RMER,IL1VR,2481360
RMER,IL2VR,766800
RMER,IL1VL,53760
RMER,IL2VL,2034960
BWM-VL02,RMEV,69360
BWM-VL02,RMEL,155040
BWM-VL02,RMDDL,180240
BWM-VL02,IL1L,948240
BWM-VL02,RMFR,307920
BWM-VL02,OLQVL,960
BWM-VL02,URADL,84000
BWM-VL02,URAVL,3746880
BWM-VL02,BWM-VL04,9292320
BWM-VL02,BWM-VL06,30720
BWM-VL02,BWM-VL01,2203920
BWM-VL02,BWM-VL03,44400
BWM-VL02,RMDVR,255600
BWM-VL02,RIPL,141600
BWM-VL02,RMDVL,56400
BWM-VL02,RMDL,108000
BWM-VL02,RMHR,506640
BWM-VL02,SMBVL,123360
BWM-VL02,IL1VL,853920
RMEV,RMEV,960
RMEV,RIR,949200
RMEV,RMEL,5140560
RMEV,RIML,294240
RMEV,RMED,17434800
RMEV,AINR,80640
RMEV,SIADL,269280
RMEV,BWM-DR01,619920
RMEV,BWM-DR03,1293120
RMEV,BWM-DR05,550560
RMEV,BWM-DR07,19440
RMEV,AINL,52560
RMEV,AVBL,663840
RMEV,RIBR,2373120
RMEV,OLLL,4123920
RMEV,IL1R,547440
RMEV,DVA,222480
RMEV,DVC,15120
RMEV,RMDDL,2901120
RMEV,SMBDL,72960
RMEV,IL1L,290640
RMEV,RIVR,300240
RMEV,OLLR,3421200
RMEV,SIBDL,69840
RMEV,OLQDR,401520
RMEV,PVT,361200
RMEV,AVEL,268800
RMEV,IL2DL,479040
RMEV,URYVL,691200
RMEV,IL2DR,414240
RMEV,OLQVL,401040
RMEV,AVER,154800
RMEV,RIBL,2400960
RMEV,URADL,1162800
RMEV,URAVL,598800
RMEV,URYVR,2270160
RMEV,URAVR,499440
RMEV,AVFL,8400
RMEV,RIGL,313920
RMEV,RMGL,480
RMEV,BWM-VL05,497760
RMEV,BWM-VL07,64560
RMEV,BWM-VL01,72960
RMEV,BWM-VL03,815040
RMEV,RIGR,199200
RMEV,OLQDL,482400
RMEV,AVFR,31680
RMEV,AIBR,455520
RMEV,AVKR,17280
RMEV,OLQVR,555840
RMEV,RMDVR,839040
RMEV,RIPL,513840
RMEV,RIPR,446880
RMEV,RMDVL,816720
RMEV,AVKL,400320
RMEV,URADR,969120
RMEV,AIBL,316320
RMEV,RIS,5984400
RMEV,SABVL,9600
RMEV,SMBVR,441600
RMEV,ADEL,173520
RMEV,AIZL,5280
RMEV,IL1VR,564000
RMEV,SIBVR,620400
RMEV,SMBVL,568560
RMEV,RMHL,12240
RMEV,IL2VR,341040
RMEV,IL1VL,753600
RMEV,ASHL,137280
RMEV,IL2VL,581520
RMEV,PLNL,2400
RMEV,SIAVL,294240
RIR,AUAR,890880
RIR,SIADL,960
RIR,AVHL,3768720
RIR,ADFL,2905920
RIR,AVHR,3597120
RIR,AVBL,32160
RIR,RIVL,546000
RIR,DVA,3591120
RIR,SMBDR,244800
RIR,DVC,31920
RIR,SMBDL,318240
RIR,RIVR,153360
RIR,PVT,24480
RIR,AVEL,154320
RIR,URYVL,127440
RIR,RMFR,259200
RIR,OLQVL,162000
RIR,AVER,283680
RIR,RIFL,156480
RIR,URYVR,96000
RIR,BAGR,1751760
RIR,SDQR,131520
RIR,RIGL,2728320
RIR,RMGL,72960
RIR,RMFL,278400
RIR,AFDR,24000
RIR,RIGR,2248560
RIR,BAGL,1000320
RIR,AIBR,270960
RIR,OLQVR,7920
RIR,ADFR,3445920
RIR,AIBL,727920
RIR,AWAR,4320
RIR,RIS,599760
RIR,PVPL,3963600
RIR,AVAR,370560
RIR,PVPR,2935680
RIR,SMBVR,62400
RIR,AWAL,118560
RIR,AIZL,2022240
RIR,SMBVL,1967520
RIR,AIZR,2405040
RIR,ASHL,456480
RIR,RIAR,414000
RIR,AVDR,113760
RIR,AQR,6720240
RIR,RIAL,1890720
RIR,ASHR,56160
BWM-DL08,SIBVL,183120
BWM-DL08,SMBDR,153600
BWM-DL08,PVR,1200
BWM-DL08,RMFR,187920
BWM-DL08,RMGL,1586640
BWM-DL08,BWM-VL04,240
BWM-DL08,RMDVR,720
RMEL,RMEL,38640
RMEL,RMED,5279520
RMEL,BWM-DR03,79440
RMEL,BWM-DR05,213600
RMEL,BWM-DR04,1345680
RMEL,BWM-DR07,96960
RMEL,OLLL,3606720
RMEL,IL1R,4581360
RMEL,DVC,1200
RMEL,RMDDL,479040
RMEL,IL1L,122880
RMEL,OLLR,13440
RMEL,PVT,724320
RMEL,IL2DL,1290720
RMEL,URYVL,383520
RMEL,IL2DR,1947840
RMEL,OLQVL,1377600
RMEL,AVER,253920
RMEL,RIBL,1537920
RMEL,URADL,690480
RMEL,URAVL,582000
RMEL,URYVR,101280
RMEL,URAVR,1904640
RMEL,RIGL,541200
RMEL,BWM-VL05,478800
RMEL,BWM-VL01,17520
RMEL,RMFL,119520
RMEL,BWM-VL03,95520
RMEL,OLQDL,2924640
RMEL,RMDVR,107040
RMEL,RIPL,489600
RMEL,RIPR,526080
RMEL,RMDVL,24000
RMEL,URADR,1120800
RMEL,ADER,647280
RMEL,RIS,1932720
RMEL,RMDL,125280
RMEL,RMHL,83280
RMEL,IL2VR,1608960
RMEL,IL1VL,3026880
RMEL,IL2VL,613440
AIAL,PVNR,116160
AIAL,AINR,120720
AIAL,ADFL,1383360
AIAL,AVHR,234240
AIAL,AINL,637920
AIAL,ASGL,3429360
AIAL,AIML,2955840
AIAL,RIFL,912240
AIAL,ASER,125760
AIAL,AVFL,33120
AIAL,RMGL,549600
AIAL,OLQDL,11520
AIAL,AVFR,147360
AIAL,AIBL,11610720
AIAL,AWAR,35040
AIAL,ASIL,1254720
AIAL,AWAL,3246000
AIAL,AIZL,3150000
AIAL,SMBVL,1578000
AIAL,ASHL,1589760
AIAL,SIAVL,79440
AIAL,AVDR,89520
AIAL,ASHR,24960
RIML,RMED,23040
RIML,PVNR,275760
RIML,SIBVL,1400160
RIML,SAADR,6113520
RIML,SIADL,1330800
RIML,ADFL,248640
RIML,AVHR,339840
RIML,BWM-DR04,292560
RIML,BWM-DR06,248880
RIML,BWM-DR08,347760
RIML,AVBL,4237440
RIML,PVNL,466560
RIML,SIBDR,898560
RIML,RIBR,342000
RIML,OLLL,227280
RIML,RIVL,1334160
RIML,DVA,818640
RIML,DVC,352320
RIML,SMBDL,895440
RIML,RIVR,266640
RIML,SIBDL,2039520
RIML,AVEL,1983120
RIML,URYVL,132240
RIML,RMFR,663360
RIML,AVER,543840
RIML,RIFL,3200400
RIML,RIBL,3222720
RIML,BWM-VR06,852000
RIML,BAGR,66960
RIML,SDQR,742560
RIML,RIGL,1130400
RIML,RMGL,391680
RIML,RMFL,2485440
RIML,RIGR,748800
RIML,SDQL,126240
RIML,AVFR,208800
RIML,BAGL,31440
RIML,AIBR,5404320
RIML,AVKR,2747280
RIML,AVKL,4402560
RIML,AIBL,404400
RIML,ADER,85200
RIML,AVM,86640
RIML,RIS,3008640
RIML,PVPL,397440
RIML,AVAR,5305440
RIML,SAADL,4705680
RIML,RMDL,1997280
RIML,AIZL,6137520
RIML,SIBVR,249840
RIML,SMBVL,134640
RIML,RMHL,129840
RIML,IL1VL,7200
RIML,ASHL,609600
RIML,IL2VL,19920
RIML,SIAVL,1452960
RIML,AVDR,925920
RIML,AVDL,355440
RIML,RIAL,892800
RMED,RMED,50880
RMED,BWM-DR01,36240
RMED,BWM-DR03,507840
RMED,BWM-DR05,206160
RMED,BWM-DR07,59760
RMED,RIBR,1842240
RMED,OLLL,4355040
RMED,RIVL,26400
RMED,IL1R,52560
RMED,SMBDR,290160
RMED,DVC,666960
RMED,RMDDL,224400
RMED,SMBDL,329040
RMED,IL1L,24240
RMED,RIVR,163920
RMED,OLLR,2359200
RMED,OLQDR,293280
RMED,PVT,803760
RMED,AVEL,190080
RMED,IL2DL,1113840
RMED,URYVL,227040
RMED,RMFR,443040
RMED,IL2DR,720000
RMED,OLQVL,303360
RMED,AVER,330480
RMED,RIBL,1795920
RMED,URADL,573840
RMED,URAVL,1419840
RMED,ASER,12240
RMED,URYVR,236880
RMED,URAVR,1400400
RMED,BAGR,26400
RMED,RIGL,1079040
RMED,BWM-VL05,427440
RMED,BWM-VL01,830880
RMED,BWM-VL03,1259040
RMED,RIGR,730800
RMED,OLQDL,365040
RMED,AIBR,419520
RMED,OLQVR,245280
RMED,RMDVR,3660960
RMED,RIPL,389760
RMED,RIPR,368400
RMED,RMDVL,1741440
RMED,URADR,278160
RMED,AIBL,360480
RMED,RIS,4291680
RMED,AIZL,7440
RMED,IL1VR,99840
RMED,IL2VR,624240
RMED,IL1VL,18480
RMED,IL2VL,734640
AUAR,AINR,1125600
AUAR,AVHL,60240
AUAR,ADFL,116400
AUAR,AINL,5303760
AUAR,SIBDR,408000
AUAR,RIBR,8130000
AUAR,DVA,1194000
AUAR,RIVR,216000
AUAR,RMFR,33840
AUAR,IL2DR,122640
AUAR,AVER,2290080
AUAR,RIBL,280080
AUAR,ASER,376320
AUAR,BAGR,92400
AUAR,AFDL,304320
AUAR,AFDR,6434640
AUAR,RIGR,104160
AUAR,BAGL,1228560
AUAR,AIBR,461760
AUAR,ADFR,4911840
AUAR,AIBL,187680
AUAR,AWAR,102480
AUAR,RIS,50640
AUAR,AVAR,1020000
AUAR,AIZL,45120
AUAR,AIZR,1395360
AUAR,RIAR,2522880
AUAR,AQR,175920
PVNR,SIBVL,490560
PVNR,SAADR,591360
PVNR,AVHL,561840
PVNR,AVHR,487440
PVNR,BWM-DR06,3600
PVNR,AVBL,514560
PVNR,PVNL,7460640
PVNR,IL1R,9360
PVNR,DVA,36000
PVNR,PVR,551040
PVNR,RIFR,195600
PVNR,IL2DL,12480
PVNR,AIMR,14160
PVNR,AIML,649680
PVNR,IL2DR,63840
PVNR,AVER,181200
PVNR,RIFL,2743920
PVNR,URADL,22800
PVNR,AVFL,974160
PVNR,SDQR,753840
PVNR,RMGL,779040
PVNR,BDUR,4028880
PVNR,SDQL,9600
PVNR,AVFR,2458560
PVNR,PVCR,170880
PVNR,URADR,11520
PVNR,ADER,288240
PVNR,AVM,3870480
PVNR,RIS,307440
PVNR,PVPL,15120
PVNR,AVAR,256080
PVNR,PVPR,59760
PVNR,SAADL,139920
PVNR,SIBVR,5520
PVNR,SMBVL,115680
PVNR,RMHL,2640
PVNR,AVDR,604080
PVNR,AQR,3360
PVNR,SIAVR,15840
PVNR,AVDL,640320
AINR,ADFL,15360
AINR,AVHR,741360
AINR,AINL,2925840
AINR,RIBR,1817520
AINR,OLLL,63360
AINR,RIVL,112080
AINR,SMBDL,3120
AINR,IL1L,57600
AINR,RIVR,319200
AINR,SIBDL,47040
AINR,OLQDR,76080
AINR,IL2DL,42720
AINR,IL2DR,115920
AINR,RIBL,4254000
AINR,ASER,2024400
AINR,BAGR,4688400
AINR,SDQR,51840
AINR,AFDL,7055280
AINR,AFDR,1850400
AINR,OLQDL,158880
AINR,BAGL,479040
AINR,AIBR,901200
AINR,URADR,8160
AINR,AIBL,446880
AINR,AWAR,25920
AINR,ASIL,444480
AINR,ADER,1412160
AINR,SAADL,13440
AINR,unknownFLPR,667440
AINR,ASIR,652320
AINR,RIAR,41760
AINR,AVDR,5520
AINR,AVDL,6960
AINR,RIAL,374880
SIBVL,SAADR,350880
SIBVL,SIADL,367200
SIBVL,AVHL,720
SIBVL,ADFL,620880
SIBVL,BWM-DR07,7200
SIBVL,AVBL,618960
SIBVL,PVNL,786480
SIBVL,SIBDR,1286640
SIBVL,RIBR,74400
SIBVL,OLLL,74880
SIBVL,DVA,4760640
SIBVL,SMBDR,4070160
SIBVL,RMDDL,1883520
SIBVL,SMBDL,3216480
SIBVL,SIBDL,4162800
SIBVL,PVR,1157280
SIBVL,AVEL,960
SIBVL,URYVL,148080
SIBVL,AIMR,70800
SIBVL,RMFR,6240
SIBVL,OLQVL,46080
SIBVL,AVER,463200
SIBVL,RIBL,816720
SIBVL,URADL,6960
SIBVL,URAVL,74640
SIBVL,URYVR,588720
SIBVL,URAVR,52560
SIBVL,BAGR,122160
SIBVL,SDQR,857280
SIBVL,RIGL,876240
SIBVL,RMGL,1888080
SIBVL,BDUR,277680
SIBVL,RMFL,604800
SIBVL,OLQDL,1379760
SIBVL,BAGL,280800
SIBVL,AIBR,481680
SIBVL,PVCR,1152960
SIBVL,OLQVR,1920
SIBVL,RMDVR,2102400
SIBVL,RIPR,960
SIBVL,RMDVL,421680
SIBVL,AVKL,41520
SIBVL,AIBL,520560
SIBVL,ADER,107520
SIBVL,AVM,1864320
SIBVL,RIS,38880
SIBVL,AVAR,209040
SIBVL,PVPR,6000
SIBVL,SMBVR,132720
SIBVL,ADEL,600960
SIBVL,SAADL,190320
SIBVL,RMDL,831360
SIBVL,RMHR,456720
SIBVL,SIBVR,5523600
SIBVL,SMBVL,1386240
SIBVL,IL2VR,35040
SIBVL,IL1VL,112080
SIBVL,AIZR,510240
SIBVL,IL2VL,84720
SIBVL,RIAR,23520
SIBVL,PLNL,159120
SIBVL,SIAVL,2129280
SIBVL,AVDR,349920
SIBVL,AQR,373440
SIBVL,SIAVR,1795920
SIBVL,AVDL,1899600
SIBVL,RIAL,338880
SIBVL,ASHR,215760
SAADR,SAADR,26400
SAADR,PVNL,480
SAADR,SIBDR,162960
SAADR,OLLL,875040
SAADR,RIVL,3062880
SAADR,DVA,393120
SAADR,SMBDR,2257440
SAADR,DVC,224880
SAADR,SMBDL,10800
SAADR,IL1L,234960
SAADR,RIVR,7440
SAADR,AVEL,505200
SAADR,RMFR,3182640
SAADR,AVER,260640
SAADR,RIBL,621120
SAADR,URYVR,169440
SAADR,BWM-VR06,94560
SAADR,AVFL,125760
SAADR,RIGL,285840
SAADR,RMGL,1106160
SAADR,RMFL,2886720
SAADR,RIGR,1748400
SAADR,SDQL,872880
SAADR,AVFR,12960
SAADR,AIBR,514560
SAADR,AVKR,125040
SAADR,RMDVL,705600
SAADR,AVKL,2683440
SAADR,AIBL,1077600
SAADR,ADER,12240
SAADR,AVM,23040
SAADR,RIS,4173120
SAADR,AVAR,1393440
SAADR,SMBVR,4712160
SAADR,ADEL,1990080
SAADR,SAADL,3396000
SAADR,RMHR,450000
SAADR,SIBVR,979680
SAADR,SMBVL,139920
SAADR,RMHL,183120
SAADR,RIAR,510720
SAADR,SIAVL,54240
SAADR,AQR,91200
SAADR,AVDL,82800
SIADL,AVHR,25920
SIADL,SIBDR,306960
SIADL,DVA,1937520
SIADL,RMDDL,936960
SIADL,SMBDL,6630480
SIADL,RIVR,86160
SIADL,SIBDL,2092800
SIADL,OLQDR,268800
SIADL,AVEL,399840
SIADL,URYVL,289200
SIADL,AIMR,70320
SIADL,AVER,684960
SIADL,RIBL,158640
SIADL,URAVL,82080
SIADL,BAGR,4080
SIADL,SDQR,546240
SIADL,RIGL,1609920
SIADL,RMGL,578640
SIADL,RMFL,635760
SIADL,AVFR,37440
SIADL,AIBR,1923600
SIADL,AVKR,658320
SIADL,RMDVR,317760
SIADL,RMDVL,908400
SIADL,AVKL,1026480
SIADL,ADER,117600
SIADL,RIS,13440
SIADL,PVPL,2160
SIADL,AVAR,1521840
SIADL,ADEL,11520
SIADL,SAADL,1297680
SIADL,RMDL,1549200
SIADL,AIZL,1113840
SIADL,unknownFLPR,167280
SIADL,SIBVR,580320
SIADL,SMBVL,10080
SIADL,RMHL,623040
SIADL,IL1VL,47760
SIADL,IL2VL,53520
SIADL,RIAR,176880
SIADL,SIAVL,1684080
SIADL,AVDR,947760
SIADL,AQR,488400
SIADL,SIAVR,154080
SIADL,RIAL,1797120
AVHL,ADFL,3120
AVHL,AVHR,300480
AVHL,AINL,814080
AVHL,AVBL,2194320
AVHL,PVNL,2640
AVHL,SIBDR,495840
AVHL,RIVL,785760
AVHL,DVA,1060320
